word,frequency
influence,19
complete,19
wholly,19
kept,19
six,19
roman,19
law,19
bring,19
greatly,19
better,19
birth,19
terrible,19
intellectual,19
placed,19
meet,19
neither,19
march,19
miles,19
sure,19
daughter,19
describes,19
goes,19
seeing,19
slow,19
road,19
1301,19
cardinal,19
mountain,19
gainst,19
sound,19
replied,19
height,19
breast,19
author,18
believe,18
ancient,18
ciacco,18
106,18
rock,18
demons,18
reader,18
gain,18
knowledge,18
history,18
engaged,18
victim,18
field,18
failed,18
money,18
christian,18
forward,18
driven,18
tomb,18
small,18
assigned,18
prince,18
foot,18
slain,18
read,18
gives,18
company,18
shows,18
reference,18
ran,18
68,18
look,18
blacks,18
95,18
fain,18
112,18
guilt,18
speaks,18
folk,18
eternal,18
shouldst,18
woe,18
waters,18
minos,17
da,17
friends,17
friar,17
early,17
regarding,17
future,17
native,17
stands,17
rule,17
lived,17
favour,17
civil,17
seed,17
eager,17
occasion,17
revenge,17
laid,17
grace,17
faith,17
addressed,17
faces,17
fellow,17
morning,17
description,17
corso,17
leave,17
charge,17
believed,17
forest,17
benvenuto,17
terror,17
whereon,17
lie,17
thebes,17
poets,16
lofty,16
55,16
geryon,16
137,16
ulysses,16
xxxiv,16
pains,16
thirteenth,16
broken,16
proved,16
bound,16
became,16
declare,16
looked,16
white,16
weight,16
served,16
fought,16
begun,16
crime,16
spirit,16
counsel,16
married,16
fashion,16
coming,16
behold,16
dark,16
instance,16
49,16
nought,16
sons,16
count,16
59,16
63,16
fierce,16
drawn,16
79,16
appear,16
seat,16
sun,16
verona,16
121,16
ne,16
shore,16
ill,16
dost,16
wind,16
band,16
traitor,16
easy,15
portrait,15
wood,15
entrance,15
waste,15
cord,15
heads,15
cliff,15
romagna,15
giants,15
ant,15
ice,15
betrayed,15
tale,15
lucifer,15
patron,15
suffered,15
paradise,15
neighbours,15
able,15
triumph,15
home,15
descended,15
lose,15
worth,15
quite,15
public,15
holding,15
formed,15
arno,15
specially,15
force,15
ways,15
raised,15
suffering,15
wide,15
changed,15
past,15
clearly,15
regard,15
desire,15
image,15
cause,15
58,15
race,15
61,15
palace,15
89,15
97,15
sometimes,15
else,15
knows,15
grown,15
122,15
124,15
aristotle,15
bodies,15
dead,15
mount,15
hidden,15
c,15
thence,15
wherefore,15
moon,15
greek,15
fast,15
devils,15
yield,15
anger,15
circles,15
didst,15
book,14
alighieri,14
felt,14
verse,14
demand,14
17,14
virtuous,14
prophecy,14
opposite,14
fallen,14
115,14
plunged,14
boiling,14
thieves,14
cocytus,14
concerned,14
condition,14
service,14
ages,14
imperial,14
wonder,14
republic,14
join,14
arm,14
aid,14
crowd,14
distance,14
arch,14
politics,14
banishment,14
begin,14
8,14
change,14
conduct,14
action,14
opinion,14
green,14
mother,14
defeat,14
belief,14
thirty,14
powers,14
pistoia,14
belonged,14
base,14
ease,14
style,14
present,14
husband,14
marriage,14
turning,14
lest,14
wrote,14
hearing,14
dry,14
surface,14
valois,14
crown,14
crossed,14
94,14
former,14
stay,14
116,14
118,14
saint,14
voice,14
flesh,14
hath,14
wolf,14
cried,14
sar,14
spread,14
bottom,14
wound,14
backward,14
inner,14
rocky,14
ugo,14
ready,13
mark,13
fresco,13
hill,13
limbo,13
tombs,13
123,13
michael,13
guard,13
zanche,13
lead,13
del,13
sienese,13
hemisphere,13
required,13
helped,13
judgment,13
lives,13
hopes,13
spite,13
control,13
secure,13
favourite,13
title,13
appeared,13
class,13
unless,13
rough,13
proof,13
gained,13
holy,13
manners,13
claim,13
5,13
heresy,13
treatment,13
guelfs,13
regions,13
wearied,13
room,13
except,13
seek,13
enter,13
search,13
represented,13
difficult,13
passing,13
silent,13
dream,13
owing,13
single,13
dwell,13
misery,13
elsewhere,13
mean,13
85,13
86,13
ear,13
clement,13
colour,13
caught,13
supposed,13
119,13
swift,13
vol,13
holds,13
143,13
scarce,13
weeping,13
naked,13
teeth,13
falls,13
onward,13
monster,13
precipice,13
idea,12
follow,12
caused,12
ladies,12
acheron,12
charon,12
heathen,12
cerberus,12
degli,12
infernal,12
98,12
kinds,12
traitors,12
bocca,12
ugolino,12
branca,12
lords,12
judas,12
southern,12
familiar,12
depth,12
story,12
study,12
takes,12
pleasure,12
become,12
lombard,12
loss,12
fill,12
glance,12
large,12
devoted,12
absence,12
surely,12
certain,12
promise,12
figure,12
built,12
